candidateId,brand,category,rankInBrandCategory,productName,priorityScore,selectedForBatch,missingCoreFieldCount,missingFieldGroups,detailCollectionStatus,fetchStatus,domain,sourceStrategy,sourceUrl
naver-56999002705,데이지크,shadow,6,데이지크 섀도우 팔레트 색상 34 트윙클 머메이드,145.54,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2553668030?sitmNo=LO2553668030_2553668031&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-38550402400,롬앤,cheek,6,롬앤 베러 댄 치크 4g 수채화 발색 블러셔,145.53,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2094521394?sitmNo=LO2094521394_2094521397&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-59499586192,클리오,shadow,6,클리오 [왕실에디션] 뮤즈 마스터 팔레트,145.51,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,display.cjonstyle.com,naver_live_offer_title_rule_adapter,https://display.cjonstyle.com/p/item/2081642120?infl_cd=I0696&utm_medium=pcs&utm_source=naver
naver-46865646838,페리페라,cheek,6,페리페라 맑게 물든 선샤인 치크,145.5,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=59492827&vodFlag=N&prdseqnum=59492827&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-60388595258,컬러그램,cheek,6,컬러그램 틴토리 솜 블러셔 도란도화 2호,145.47,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2697921401?sitmNo=LO2697921401_2697921402&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-59388413752,3CE,shadow,6,3CE 아이 스위치 스틱+미니틴트(랜덤),145.46,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.hmall.com,naver_live_offer_title_rule_adapter,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2248985627&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale
naver-59787018786,웨이크메이크,cheek,6,웨이크메이크 쉐이킹 블러 치크 4g -/R,145.44,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2624218008?sitmNo=LO2624218008_2624218010&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-23778700903,에뛰드,shadow,6,에뛰드스튜디오 블링블링 아이스틱,145.43,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,display.cjonstyle.com,naver_live_offer_title_rule_adapter,https://display.cjonstyle.com/p/item/66581934?infl_cd=I0696&utm_medium=pcs&utm_source=naver
naver-58015880163,데이지크,cheek,6,데이지크 블렌딩 무드 치크 팔레트 블러셔 15 로즈밀크티,145.41,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2586203549?sitmNo=LO2586203549_2586203550&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60677289277,더샘,shadow,6,더샘 샘물 싱글 섀도우 new 젤리/쉬머/글리터 2g 1개,145.4,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2713136060?sitmNo=LO2713136060_2713136061&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-54509172254,클리오,cheek,6,[NEW COLOR]클리오 에센셜 블러쉬 탭,145.38,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1082523778&vodFlag=N&prdseqnum=1082523778&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-59588574519,VDL,shadow,6,VDL 아이스테인 에센셜 섀도우 듀오 (01 베이직브라운),145.37,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2636769086?sitmNo=LO2636769086_2636769087&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-59977758232,라카,shadow,6,라카 new컬러 모노 아이섀도우 50종 택1 4656984,145.34,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2675406059?sitmNo=LO2675406059_2675406060&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-58901033940,3CE,cheek,6,3CE [틴티드 에디션]바운시 블러 밤 (증)바운시 핑거 퍼프세트,145.32,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2620325945?sitmNo=LO2620325945_2620325946&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60003346783,에뛰드,cheek,6,에뛰드 러블리 쿠키 블러셔 4.5g,145.29,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO1209542410?sitmNo=LO1209542410_1209542411&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-58797762337,더샘,cheek,6,온누리 더샘 샘물 싱글 블러셔 5gx2개 (GD01 골드 볼륨 라이트),145.26,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.hmall.com,naver_live_offer_title_rule_adapter,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2247033234&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale
naver-60588301435,라카,cheek,6,라카 러브 매끄러운 실크 광택 블러셔 701 하리코 X2,145.2,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2531778426?sitmNo=LO2531778426_2531778427&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60427923442,뮤드,shadow,6,NEW컬러 뮤드 숄 모먼트 아이섀도우 팔레트 8종 중 택1 단품/기획,145.19,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2699989980?sitmNo=LO2699989980_2699989981&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60600128308,네이밍,cheek,6,네이밍 블러셔 페이지 플러피 파우더 웜 블러쉬 PAGIE,145.17,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2586665584?sitmNo=LO2586665584_2586665585&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-53917846559,에스쁘아,lip,7,에스쁘아 꾸뛰르 립틴트 피팅블러,145.17,no,2,color_tone_intensity|suitable_selling|retail_presence,collected_complete,fetched,chicor.com,prior_detail_adapter,https://chicor.com/goods/0000000119749?utm_source=naver&utm_medium=cpc&utm_campaign=ep
naver-87637416308,정샘물 뷰티,lip,10,정샘물 뉴클래식 글레이즈 립스틱 2.3g,145.16,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/10092913635
naver-59298910702,하트퍼센트,cheek,6,하트퍼센트 커스텀 립 앤 치크 싱글 톤업밤 H1,145.11,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2638352662?sitmNo=LO2638352662_2638352663&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-51750283828,에스쁘아,cheek,6,에스쁘아 톤페어링 리퀴드 치크 8ml,145.08,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2401671165?sitmNo=LO2401671165_2401671169&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60567446647,VDL,lip,10,광택천재 VDL 립스테인 에센셜 글로우 틴트 4044669,145.04,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.11st.co.kr,naver_live_offer_title_rule_adapter,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9448292470&tid=1000000061
naver-59777097727,컬러그램,shadow,5,[포켓몬 에디션/NEW]컬러그램 포켓링 아이 팔레트 5COLOR,144.78,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000252788
naver-56422599825,클리오,shadow,5,클리오 소프트 블렌딩 섀도우 스틱,144.69,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000225194
naver-59284990293,웨이크메이크,cheek,5,[다굽자/아이돌샤라웃]웨이크메이크 믹스 블러링 볼륨&쉬어 브리즈 블러셔,144.62,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000248938
naver-56168447039,투쿨포스쿨,shadow,5,[투쿨포스쿨] 뽀용생기 프로타주 팔레트,144.46,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/50360979?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=50360979
naver-55828583061,VDL,cheek,5,[VDL] [2SET] 치크스테인 블러셔,144.41,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/49916347?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=49916347
naver-28780183287,롬앤,lip,10,[롬앤] [신규 컬러 추가/ BEST] 더 쥬시 래스팅 틴트,144.08,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/301448890?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-58782654417,페리페라,lip,10,[페리페라] 잉크 무드 글로이 틴트,144.05,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/308168279?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-46865249941,웨이크메이크,lip,10,웨이크메이크 듀이 젤 글로우 틴트 3g 유통기한임박,143.99,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2290203830?sitmNo=LO2290203830_2290203837&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-51398369386,라카,lip,9,팝핑 벌룬 틴트,143.93,yes,3,color_tone_intensity|finish_texture|suitable_selling|retail_presence,collected_complete,fetched,chicor.com,prior_detail_adapter,https://chicor.com/goods/0000000112859?utm_source=naver&utm_medium=cpc&utm_campaign=ep
naver-60003185186,3CE,lip,10,3CE [APP전용][NEW 이슬틴트] 미스티 립 베어 [증정]미니틴트(랜덤),143.87,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2620997218?sitmNo=LO2620997218_2620997219&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-28679613249,에뛰드,lip,10,에뛰드스튜디오 [New 컬러] 픽싱 틴트 /하이드로 매트 립틴트,143.84,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,display.cjonstyle.com,naver_live_offer_title_rule_adapter,https://display.cjonstyle.com/p/item/93569139?infl_cd=I0696&utm_medium=pcs&utm_source=naver
naver-59489382838,하트퍼센트,lip,9,하트퍼센트 도트 온 무드 퍼스트틴트,143.84,yes,3,color_tone_intensity|finish_texture|suitable_selling|retail_presence,collected_complete,fetched,chicor.com,prior_detail_adapter,https://chicor.com/goods/5100002047244?utm_source=naver&utm_medium=cpc&utm_campaign=ep
naver-60387224567,더샘,lip,10,[온누리상품] 더샘 새미스 젤리 샷 틴트 3.2g (선택1),143.81,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2697834516?sitmNo=LO2697834516_2697834517&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-53917760212,에스쁘아,lip,9,에스쁘아 꾸뛰르 립틴트 글레이즈 (25AD),143.81,yes,3,color_tone_intensity|finish_texture|suitable_selling|retail_presence,collected_complete,fetched,chicor.com,prior_detail_adapter,https://chicor.com/goods/0000000118962?utm_source=naver&utm_medium=cpc&utm_campaign=ep
naver-57893694544,라카,lip,10,라카 립 틴트 데일리 메이크업 미니 프루티 글램,143.75,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2581506286?sitmNo=LO2581506286_2581506287&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60641455033,클리오,lip,10,클리오 크리스탈 글램 볼륨 립틴트 26 모브 체리 X2개 BNS,143.75,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2711712016?sitmNo=LO2711712016_2711712017&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60468961543,네이밍,lip,10,145216 NAMING 글로이 하트 립 틴트 (5.7g),143.72,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2702219516?sitmNo=LO2702219516_2702219517&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60621669086,투쿨포스쿨,lip,10,투쿨포스쿨 스웨이 립 벨벳 기획/단품 3473375,143.69,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2709893136?sitmNo=LO2709893136_2709893137&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-53510712807,에스쁘아,lip,10,[에스쁘아] NEW 꾸뛰르 립틴트 글레이즈,143.63,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1077625874&vodFlag=N&prdseqnum=1077625874&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-57177932828,뮤드,lip,10,뮤드 소프트 블러 비비드 핑크 립 틴트 08 스무디,143.6,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2560239221?sitmNo=LO2560239221_2560239222&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-50894739523,컬러그램,lip,9,컬러그램 탕후루 탱글 틴트 미니 듀오 3 COLOR,143.2,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000201779
naver-53879502034,투쿨포스쿨,shadow,7,투쿨포스쿨 아이 글리츠,143.09,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000213074
