priority,candidateId,brand,productName,category,targetFields,sourceUrls,allowedSourceHints,sourceAdapter,domain,robotsStatus,termsStatus,detailFetchDecision,extractedFields,phaseCStatus,blockedReason,needsManualReview
596,naver-59662310836,더샘,더샘 [더샘][뉴코아 울산점] 샘물 아트룩 아이브로우 02 딥 브라운,brow,colorFamily | texture | intensity,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=3290910330&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare,brand_official | oliveyoung | naver_detail | manual,lotteimall_partner_url,www.lotteimall.com,fetched,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,colorFamily | intensity | shadeName | shadeSource,blocked,robots_disallowed,True
597,naver-53654682448,더샘,[현대백화점 커넥트현대] [더샘] 에코 소울 아이브로우 키트 01 내추럴 브라운,brow,colorFamily | texture | intensity,https://hi.thehyundai.com/product/40A2075007?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,hi.thehyundai.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | shadeName | shadeSource,blocked,robots_disallowed,True
598,naver-60387189250,더샘,[온누리상품] 더샘 에코 소울 디자이닝 아이브로우,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2697839603?sitmNo=LO2697839603_2697839604&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
599,naver-60387187774,더샘,[온누리상품] 더샘 샘물 아트룩 아이브로우 0.2g,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2697831750?sitmNo=LO2697831750_2697831751&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
600,naver-60387189029,더샘,[온누리상품] 더샘 샘물 아트룩 아이브로우 0.2g 2개,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2697839514?sitmNo=LO2697839514_2697839515&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
601,naver-56999669954,VDL,VDL 립스테인 에센셜 글로우 틴트 플레인피치,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://search.shopping.naver.com/catalog/56999669954,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,search.shopping.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | finish | texture,blocked,robots_disallowed,True
602,naver-57559079333,VDL,VDL 립스테인 컴포트 슬립 11 더티비엔나,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://search.shopping.naver.com/catalog/57559079333,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,search.shopping.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource,blocked,robots_disallowed,True
603,naver-54024915841,VDL,[VDL] 립스테인 에센셜 글로우 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://m.a-bly.com/goods/44228653?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=44228653,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,manual_review_required,terms_not_configured,True
604,naver-60684672339,VDL,[광택천재] VDL 립스테인 에센셜 글로우 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9600439230&ctag=9600439230&lptag=V94833043745&itemId=27873875604&vendorItemId=94833043745&spec=10305199,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,link.coupang.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
605,naver-59963519241,VDL,[현대신촌점] [브이디엘]립스테인 에센셜 글로우 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2250467145&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.hmall.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
606,naver-91177745392,VDL,광택천재 VDL 립스테인 에센셜 글로우 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://smartstore.naver.com/main/products/13633234728,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,smartstore.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
607,naver-90899740708,VDL,브이디엘 립스틱 스타일 립스틱 아이디어 컴포트 슬립 13 카페 로마노 1개 2.5g,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://smartstore.naver.com/main/products/13355230376,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,smartstore.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
608,naver-91177746064,VDL,VDL 립스테인 에센셜 오버 라이너 3종중택1,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://smartstore.naver.com/main/products/13633235400,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,smartstore.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
609,naver-54024726034,VDL,[VDL] 립스테인 에센셜 글로우 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1080561750&vodFlag=N&prdseqnum=1080561750&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
610,naver-60567446647,VDL,광택천재 VDL 립스테인 에센셜 글로우 틴트 4044669,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9448292470&tid=1000000061,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.11st.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
611,naver-55400191676,VDL,[VDL] 아이스테인 에센셜 섀도우 듀오,shadow,palette | colorFamily | finish | texture,https://m.a-bly.com/goods/43648475?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=43648475,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
612,naver-52379854428,VDL,VDL 아이샤인 컬러 모드 아이 팔레트 7.2g,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2420139926?sitmNo=LO2420139926_2420139927&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
613,naver-60047681019,VDL,[현대신촌점] [브이디엘]아이스테인 에센셜 섀도우 듀오,shadow,palette | colorFamily | finish | texture,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2250654538&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.hmall.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
614,naver-35114789994,VDL,[현대백화점 신촌점] [브이디엘] 아이샤인 컬러모드 팔레트,shadow,palette | colorFamily | finish | texture,https://hi.thehyundai.com/product/40A1600827?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,hi.thehyundai.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
615,naver-53807302489,VDL,[VDL] 아이스테인 에센셜 섀도우 듀오,shadow,palette | colorFamily | finish | texture,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1079769250&vodFlag=N&prdseqnum=1079769250&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
616,naver-59588574519,VDL,VDL 아이스테인 에센셜 섀도우 듀오 (01 베이직브라운),shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2636769086?sitmNo=LO2636769086_2636769087&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | shadeName | shadeSource,blocked,robots_disallowed,True
617,naver-59827153259,VDL,[현대신촌점] [브이디엘]아이샤인 컬러모드 팔레트,shadow,palette | colorFamily | finish | texture,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2250259533&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.hmall.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
618,naver-59827150207,VDL,[현대신촌점] [브이디엘]치크스테인 팔레트,shadow,palette | colorFamily | finish | texture,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2250259534&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.hmall.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
619,naver-54027548556,VDL,(신세계하남점)아이스테인 에센셜 섀도우 듀오,shadow,palette | colorFamily | finish | texture,https://www.shinsegaetvshopping.com/display/detail/80578297?inMediaCode=EC12&ckwhere=naverep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.shinsegaetvshopping.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
620,naver-56707958732,VDL,(신세계하남점)아이샤인 컬러모드 팔레트,shadow,palette | colorFamily | finish | texture,https://www.shinsegaetvshopping.com/display/detail/57213559?inMediaCode=EC12&ckwhere=naverep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.shinsegaetvshopping.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
621,naver-60208613027,VDL,[레몬패키지] VDL 커버 스테인 퍼펙팅 쿠션 기획 (본품+리필),base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000185903,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,coverage | texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
622,naver-51795772490,VDL,[VDL] 커버스테인 퍼펙팅 쿠션 리필,base,shadeName | undertone | finish | coverage | skinTypeTags,https://m.a-bly.com/goods/35601600?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=35601600,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,manual_review_required,terms_not_configured,True
623,naver-51796034267,VDL,[VDL] 커버스테인 퍼펙팅 쿠션,base,shadeName | undertone | finish | coverage | skinTypeTags,https://m.a-bly.com/goods/35601367?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=35601367,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,manual_review_required,terms_not_configured,True
624,naver-52379865556,VDL,VDL 커버스테인 퍼펙팅 쿠션 리필 13g,base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2420138472?sitmNo=LO2420138472_2420138473&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,blocked,robots_disallowed,True
625,naver-52379859315,VDL,VDL 커버스테인 퍼펙팅 쿠션 13g,base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2420138073?sitmNo=LO2420138073_2420138074&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,blocked,robots_disallowed,True
626,naver-51798279644,VDL,[VDL] 커버스테인 퍼펙팅 쿠션,base,shadeName | undertone | finish | coverage | skinTypeTags,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1070926534&vodFlag=N&prdseqnum=1070926534&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,blocked,robots_disallowed,True
627,naver-51780798369,VDL,[VDL] 커버스테인 퍼펙팅 쿠션 리필,base,shadeName | undertone | finish | coverage | skinTypeTags,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1070792723&vodFlag=N&prdseqnum=1070792723&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,blocked,robots_disallowed,True
628,naver-51800380670,VDL,[현대백화점 신촌점] [브이디엘] 커버스테인 퍼펙팅 쿠션,base,shadeName | undertone | finish | coverage | skinTypeTags,https://hi.thehyundai.com/product/40A2004405?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,hi.thehyundai.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,blocked,robots_disallowed,True
629,naver-60652170605,VDL,[현대신촌점] [브이디엘]커버스테인 퍼펙팅 쿠션 리필X,base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2251739622&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.hmall.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,blocked,robots_disallowed,True
630,naver-25514674524,VDL,[VDL] 엑스퍼트 퍼펙트 핏 쿠션,base,shadeName | undertone | finish | coverage | skinTypeTags,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=66916425&vodFlag=N&prdseqnum=66916425&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
631,naver-59503960155,VDL,[NEW제형출시] VDL 치크스테인 블러셔 밤 5.5g,cheek,colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000250255,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish | texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
